PMCID	PMID	CORDID	Alternative Document IDs	Drug Name	Drug ID	Clinical Trial ID	Clinical Trial ID Type
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000030472	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000030922	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000031023	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000031454	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000031734	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000032459	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000034780	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000038152	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ChiCTR2000039000	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	IRCT20081019001369N3	CTI:IranianClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	IRCT20081019001369N4	CTI:IranianClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	IRCT20200317046797N4	CTI:IranianClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	IRCT20200401046909N2	CTI:IranianClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ISRCTN17072692	CTI:IRCTClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	ISRCTN89951424	CTI:IRCTClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT03808922	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04283461	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04299724	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04303507	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04305457	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04308668	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04312997	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04313023	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04318015	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04320238	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04322396	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04322682	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04324606	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04327206	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04329923	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04330586	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04332094	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04333732	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04334980	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04336410	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04338074	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04339660	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04341207	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04342728	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04344457	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04345991	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04346628	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04348435	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04348695	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04349592	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04350593	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04350684	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04351620	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04352933	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04353128	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04353284	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04355052	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04355767	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04357028	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04359329	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04359537	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04359654	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04359680	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04360551	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04361214	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04363450	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04363814	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04363827	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04364802	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04365257	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04366063	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04368728	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04370782	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04372628	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04379271	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04380701	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04381364	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04381962	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04382040	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04387760	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04390503	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04390594	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04392713	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04393038	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04397523	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04399746	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04400799	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04400890	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04402203	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04403100	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04405076	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04405908	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04410328	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04410562	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04411433	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04411446	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04412018	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04412538	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04416334	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04419623	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04420299	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04422561	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04425707	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04425863	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04427501	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04429711	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04435717	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04435795	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04436471	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04437875	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04438057	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04438850	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04441385	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04445220	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04445428	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04446377	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04447235	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04449276	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04453852	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7816887	PMID:33476760	CORDID:q7gkvf7p	DOI:10.1016/j.ijid.2021.01.035,PII:S1201-9712(21)00046-1	ivermectin	DRUGBANK:DB00602	NCT04456413	CTI:AmericanClinicalTrialIdentifier
